Whse,ItemCode,ItemDescription,DisplayDescription,CommodityCode,CommodityClass,ItemCode,OHQty,AllocQty,AvailQty,WAC,ExtWAC,Loc1,Loc2,Loc3,Manufacturer,MfrPartNumber
01SHN,99661869,MODULE CH CCU-1A SPS 2P ANI,,NETWORK,PIC,|99661869,6,0,6,1,6,1,,,PULSECOM,9966-1869
01SHN,9967-5138,CARD CCU-4 DUAL POTS,,NETWORK,PIC,|9967-5138,3,0,3,22,66,1,,,SEISCOR,9967-5138
01SHN,DFT4002L1I2PCN01,PIC 4W EQD TRMSN ON D4 CH,,NETWORK,PIC,|DFT4002L1I2PCN01,1,0,1,1,1,1,,,ALCATEL-LUCENT NORTH AMERICA,DFT-4002-L1-I2-PCN001
01SHN,0120-0162-RF,CARD GBE222 UPLINK/TRANSPORT U,,NETWORK,PIC,|0120-0162-RF,10,0,10,4296,42960,1,,,TELLABS,0120-0162
01SHN,1181113L2REVB,PIC TOT ACCESS HDSL2 TRCVR,,NETWORK,PIC,|1181113L2REVB,20,0,20,62.7778,1255.56,1,,,ADTRAN,1181113L2
01SHN,6947600002,PIC SHELF DML-3X50 DUAL MULDEM,,NETWORK,PIC,|6947600002,2,0,2,872,1744,1,,,ALCATEL-LUCENT NORTH AMERICA,694-7600-002
01SHN,ACX582SER3,PIC DC TP OP POWER SUPPLY,,NETWORK,PIC,|ACX582SER3,2,0,2,100,200,1,,,BIKOR INC,ACX582-SER-3
01SHN,AEK31,PIC PACK CKT,,NETWORK,PIC,|AEK31,1,0,1,550,550,1,,,ALCATEL-LUCENT NORTH AMERICA,AEK31
01SHN,AEK90-RF,CARD DS-1 REPEATER,,NETWORK,PIC,|AEK90-RF,1,0,1,1,1,1,,,ALCATEL-LUCENT NORTH AMERICA,AEK90
01SHN,AHG34S2,PIC D4 CHAN BK RCVR UN,,NETWORK,PIC,|AHG34S2,1,0,1,30,30,1,,,ALCATEL-LUCENT NORTH AMERICA,AHG34
01SHN,AKM46B-RF,CARD DS1 INTERFACE,,NETWORK,PIC,|AKM46B-RF,2,0,2,150,300,1,,,ALCATEL-LUCENT NORTH AMERICA,AKM46B
01SHN,ASCM0176C02,CARD GFR222Q QPSK MODULATION M,,NETWORK,PIC,|ASCM0176C02,9,0,9,3165.38,28488.42,1,,,BIGBAND NETWORKS INC,ASCM0176C02
01SHN,ASCM0189A03-RF,CARD GFR222B QAM MODULATION,,NETWORK,PIC,|ASCM0189A03-RF,3,0,3,1580,4740,1,,,BIGBAND NETWORKS INC,ASCM0189A03
01SHN,AUA1S2,PIC SLC5 TRMT/RCV UN,,NETWORK,PIC,|AUA1S2,3,0,3,30,90,1,,,ALCATEL-LUCENT NORTH AMERICA,AUA1
01SHN,AUA114,CARD CHANNEL FUSE UNIT COT/RT,,NETWORK,PIC,|AUA114,2,0,2,80,160,1,,,ALCATEL-LUCENT NORTH AMERICA,AUA114
01SHN,AUA158I3REVC,CARD SLC 5 POTS CU RT,,NETWORK,PIC,|AUA158I3REVC,1,0,1,1,1,1,,,PULSECOM,AUA158I/3
01SHN,AUA21B-RF,CARD PACK CKT S1-S2,,NETWORK,PIC,|AUA21B-RF,2,0,2,206.27,412.54,1,,,ALCATEL-LUCENT NORTH AMERICA,AUA21B
01SHN,AUA293LCI2,PIC BAS RTE INTFC,,NETWORK,PIC,|AUA293LCI2,1,0,1,35,35,1,,,WESTELL,AUA293LCI2
01SHN,AUA41BS2,PIC SLC-5 4W SINGLE CHANNEL,,NETWORK,PIC,|AUA41BS2,2,0,2,40,80,1,,,WESTELL,AUA41B
01SHN,AUA53BS2,PIC SLC-5 CHANNEL UNIT,,NETWORK,PIC,|AUA53BS2,1,0,1,145,145,1,,,ALCATEL-LUCENT NORTH AMERICA,AUA53B
01SHN,AUA56S2,PIC SLC-5 INWARD DIAL UN,,NETWORK,PIC,|AUA56S2,4,0,4,25,100,1,,,ALCATEL-LUCENT NORTH AMERICA,AUA56
01SHN,A114412400,PIC 460 ACS DATA CHAN TERM,,NETWORK,PIC,|A114412400,1,0,1,503.76,503.76,1,,,DANTEL INC,A11-44124-00
01SHN,A124971202,PIC ETHERNET SWITCH,,NETWORK,PIC,|A124971202,12,0,12,877.63,10531.56,1,,,DANTEL INC,A12-49712-02
01SHN,A8240P10,PIC 2W DL PULS TERMG/GN,,NETWORK,PIC,|A8240P10,8,0,8,1,8,1,,,VERILINK,A8240-P10
01SHN,A90-31EE202D,NID ENCLOSURE 2POS 200MECH RJ4,,NETWORK,PIC,|A90-31EE202D,1,0,1,280.8,280.8,1,,,WESTELL,A90-31EE202D
01SHN,A90312182,ENCLOSURE SINGLE POS ANALOG W/,,NETWORK,PIC,|A90312182,1,0,1,1,1,1,,,WESTELL,A90-312182
01SHN,BBF1B-REV-B,DDM-2000 DS1 LS INTFC,,NETWORK,PIC,|BBF1B-REV-B,1,0,1,750,750,1,,,ALCATEL-LUCENT NORTH AMERICA,BBF1B
01SHN,BBF1BS10,PIC DS1 INTFC CP S9-10,,NETWORK,PIC,|BBF1BS10,1,0,1,372.84,372.84,1,,,ALCATEL-LUCENT NORTH AMERICA,BBF1B
01SHN,BBG4BS3,PIC DDM-2000 CKT PACK (S2-S3),,NETWORK,PIC,|BBG4BS3,1,0,1,40,40,1,,,ALCATEL-LUCENT NORTH AMERICA,BBG4B
01SHN,BLD3-S3-RF,CARD 8CH/60SEC 15A/16A ANN BLD,,NETWORK,PIC,|BLD3-S3-RF,1,0,1,1,1,1,,,ALCATEL-LUCENT NORTH AMERICA,BLD3-S3
01SHN,BP3AM4CL-08-RF,XFP CWDM CH8 1471NM,,NETWORK,PIC,|BP3AM4CL-08-RF,1,0,1,570,570,1,,,BTI PHOTONIC SYSTEMS INC,BP3AM4CL-08
01SHN,CCA516G1,TELCO EDGELINK HUB M13,TELCO EDGELINK HUB M13 TRAFFIC,NETWORK,PIC,|CCA516G1,4,0,4,2625,10500,1,,,TELCO SYSTEMS,CCA516G1
01SHN,CC1091581845,PIC RECTIFIER QS862ATEZ HE 25A,,NETWORK,PIC,|CC1091581845,3,0,3,260,780,1,,,GE POWER ELECTRONICS,CC1091581845
01SHN,CNXC004AE,JUMPER CNX-5 30-IN FBR PTCH,,NETWORK,PIC,|CNXC004AE,8,0,8,80,640,1,,,CIENA,CNXC004AE
01SHN,CNXC005AA,JUMPER CNX-5 DS3 DATA FIBER PA,,NETWORK,PIC,|CNXC005AA,1,0,1,27.5,27.5,1,,,CIENA,CNXC005AA
01SHN,COSK0PPT20000,PIC XDSL LINE CARD DTA POTS PA,,NETWORK,PIC,|COSK0PPT20000,1,0,1,1,1,1,,,CORNING,COSK0PPT20000
01SHN,CSMN-AT1505,KIT 5150 10G UPGRADE,,NETWORK,PIC,|CSMN-AT1505,7,0,7,3008.8,21061.6,1,,,CIENA,CSMN-AT1505
01SHN,CSMN-AT3101,CT NID SMART FG 3931/AE/OAM/SE,,NETWORK,PIC,|CSMN-AT3101,32,0,32,1,32,1,,,CIENA,CSMN-AT3101
01SHN,CSMN-AT3103,CT-KIT 3931 FG  (4)MULTIMO,,NETWORK,PIC,|CSMN-AT3103,25,0,25,468,11700,1,,,CIENA,CSMN-AT3103
01SHN,CSMN-AT3401,CT NID SMART FG CN3940 DC PWR,,NETWORK,PIC,|CSMN-AT3401,1,0,1,4196,4196,1,,,CIENA,CSMN-AT3401
01SHN,CYEG60011ATAUD,PIC ATICS ANCMT UNIT,,NETWORK,PIC,|CYEG60011ATAUD,2,0,2,174,348,1,,,CONWAY ENGINEERING INC,CYEG-60011-AT-AUD
01SHN,CYEG60011ATGSU,PIC ATICS GRP SEL UNIT,,NETWORK,PIC,|CYEG60011ATGSU,2,0,2,174,348,1,,,CONWAY ENGINEERING INC,CYEG-60011-AT-GSU
01SHN,CYEG60011ATMLC,PIC ATICS MTCE UNIT,,NETWORK,PIC,|CYEG60011ATMLC,2,0,2,174,348,1,,,CONWAY ENGINEERING INC,CYEG-60011-AT-MLC
01SHN,CYEG60011ATPWR,PIC ATICS POWER UNIT,,NETWORK,PIC,|CYEG60011ATPWR,2,0,2,174,348,1,,,CONWAY ENGINEERING INC,CYEG-60011-AT-PWR
01SHN,C0200AVC222,PIC 48V PWR RECT 200W,,NETWORK,PIC,|C0200AVC222,2,0,2,200,400,1,,,ELTEK,C0200A-VC
01SHN,DCP3189,PIC CUST/DATA SERV UN,,NETWORK,PIC,|DCP3189,2,0,2,1,2,1,,,CRAY/DOWTY,DCP3189
01SHN,DCU101A-RF,CARD OPTICAL NETWORK SONET EQU,,NETWORK,PIC,|DCU101A-RF,12,0,12,95,1140,1,,,RELIABLE ELECTRIC,DCU101A
01SHN,DNI5702LDI4,PIC DS1 NET INTFC CONN,,NETWORK,PIC,|DNI5702LDI4,2,0,2,53,106,1,,,WESTELL,DNI5702LD-I4
01SHN,DPC-SCB-BLANK,FACEPLATE COVER BLANK FOR MX D,,NETWORK,PIC,|DPC-SCB-BLANK,2,0,2,1,2,1,,,JUNIPER NETWORKS,DPC-SCB-BLANK
01SHN,DPCEX40GESFPQ,PIC 40-CG 1GE EDPC PRNCD,,NETWORK,PIC,|DPCEX40GESFPQ,4,0,4,24000,96000,1,,,JUNIPER NETWORKS,DPCE-X-40GE-SFP-Q
01SHN,DSX4H-SBRC-BA-RF,MODULE DSX3 RX STD-BNC 6-PORT,,NETWORK,PIC,|DSX4H-SBRC-BA-RF,2,0,2,75,150,1,,,COMMSCOPE,DSX-4H-SBRC-BA
01SHN,DSX4L-01R,CARD DSX3 6-PORT LCP-LCC W/ LO,,NETWORK,PIC,|DSX4L-01R,1,0,1,132.3,132.3,1,,,COMMSCOPE,DSX4L-01R
01SHN,DS3B1LDFC,MODULE CT531618 DS3 FBR LOOP C,,NETWORK,PIC,|DS3B1LDFC,1,0,1,200,200,1,,,COMMSCOPE,DS3-B1LDFC
01SHN,DTWA52802I2L49,PIC DIGL TERM 2 POS WL MTG,,NETWORK,PIC,|DTWA52802I2L49,66,0,66,45.26,2987.16,1,,,WESTELL,"DTWA-528-02I2,L4,9"
01SHN,DV270DVBEN0,ENCODER DV6000 SMPTE,,NETWORK,PIC,|DV270DVBEN0,3,0,3,1,3,1,,,FRONTIER COMMUNICATIONS,DV270DVBEN0
01SHN,DV6302RCQ,PIC DV6000 SM APD OPT RCVR,,NETWORK,PIC,|DV6302RCQ,1,0,1,800,800,1,,,"C-COR, INC",DV-6302-RCQ
01SHN,D3MBM2001,PIC DSX-3 X-CONN MOD BNC,,NETWORK,PIC,|D3MBM2001,1,0,1,65,65,1,,,TE CONNECTIVITY,D3M-BM2001
01SHN,ED3C655318,PIC T1C EQLR PWB ASBY,,NETWORK,PIC,|ED3C655318,42,0,42,44.0233,1848.98,1,,,ALCATEL-LUCENT NORTH AMERICA,ED-3C655-31
01SHN,ED83005301MODAB,PIC DISPLAY CIRCUIT MODULE,,NETWORK,PIC,|ED83005301MODAB,2,0,2,1,2,1,,,ALCATEL-LUCENT NORTH AMERICA,"ED-83005-301,MOD-A,B"
01SHN,ED83008301MODAB,PIC RECTIFIER SIG CIRCUIT PAC,,NETWORK,PIC,|ED83008301MODAB,2,0,2,50,100,1,,,ALCATEL-LUCENT NORTH AMERICA,"ED-83008-301,MOD-A,B"
01SHN,ED83011302,PIC 48V CVTR CIRCUIT-PACK,,NETWORK,PIC,|ED83011302,1,0,1,90,90,1,,,ALCATEL-LUCENT NORTH AMERICA,ED-83011-302
01SHN,ERXGEFE256MMODD,CARD ERX GE/FE LINE MODULE,,NETWORK,PIC,|ERXGEFE256MMODD,7,0,7,1,7,1,,,JUNIPER NETWORKS,ERX-GEFE256M-MOD-D
01SHN,ERY1-RF,CARD DACS IV OPT SWITCH UN,,NETWORK,PIC,|ERY1-RF,2,0,2,550,1100,1,,,ALCATEL-LUCENT NORTH AMERICA,ERY1
01SHN,ES30C1,PIC RDX-31 DS1 PROTN SW,,NETWORK,PIC,|ES30C1,9,0,9,90,810,1,,,ALCATEL-LUCENT NORTH AMERICA,ES-30C-1
01SHN,FB-016498-A-RF,CARD GTD-5 GDLC CD UPGRADE F/G,,NETWORK,PIC,|FB-016498-A-RF,2,0,2,1,2,1,,,ALCATEL-LUCENT NORTH AMERICA,FB-016498-A
01SHN,FB-016917-A-RF,CARD GTD5 POHSC NETWORK POWER,,NETWORK,PIC,|FB-016917-A-RF,1,0,1,3000,3000,1,,,ALCATEL-LUCENT NORTH AMERICA,FB-016917-A
01SHN,FB016248AI01-RF,CARD GTD-5 SLIC LN CKT CD  AUT,,NETWORK,PIC,|FB016248AI01-RF,3,0,3,425,1275,1,,,ALCATEL-LUCENT NORTH AMERICA,FB16248-A-I01
01SHN,FB0168031A,PIC GTD-5 LAN INTERFACE CD,,NETWORK,PIC,|FB0168031A,1,0,1,1,1,1,,,ALCATEL-LUCENT NORTH AMERICA,FB-16803-1A
01SHN,FB016806A,CARD GTD-5 BRIM BRI MASTER,,NETWORK,PIC,|FB016806A,1,0,1,1797.5,1797.5,1,,,ALCATEL-LUCENT NORTH AMERICA,FB-16806-A
01SHN,FB027048A,CARD TSS4P REAR TRANSITION CAR,,NETWORK,PIC,|FB027048A,3,0,3,125.75,377.25,1,,,ALCATEL-LUCENT NORTH AMERICA,FB-27048-A
01SHN,FB162051AI02,CARD BUSINESS ACCESS CONTROL,,NETWORK,PIC,|FB162051AI02,1,0,1,100,100,1,,,ALCATEL-LUCENT NORTH AMERICA,FB16205-1A-I02
01SHN,FB26825A-RF,CARD GTD5 SPAN INTFC TERMN,,NETWORK,PIC,|FB26825A-RF,1,0,1,1100,1100,1,,,ALCATEL-LUCENT NORTH AMERICA,FB-26825-A
01SHN,FB27044A,PIC GTD-5 I/O NET INTFC MFD,,NETWORK,PIC,|FB27044A,1,0,1,4592.7,4592.7,1,,,ALCATEL-LUCENT NORTH AMERICA,FB-27044-A
01SHN,FB27045A,PIC GTD-5 RE TRNSN MOD,,NETWORK,PIC,|FB27045A,1,0,1,1371,1371,1,,,ALCATEL-LUCENT NORTH AMERICA,FB-27045-A
01SHN,FC9525F010,DPRN COMPN MOD,,NETWORK,PIC,|FC9525F010,2,0,2,6800,13600,1,,,FUJITSU,FC9525F010
01SHN,FC9525F020,DPRN COMPN MOD,,NETWORK,PIC,|FC9525F020,6,0,6,2000,12000,1,,,FUJITSU,FC9525F020
01SHN,FC9525F025,DPRN COMPN MOD,,NETWORK,PIC,|FC9525F025,1,0,1,6800,6800,1,,,FUJITSU,FC9525F025
01SHN,FC9525F035,DPRN COMPN MOD,,NETWORK,PIC,|FC9525F035,1,0,1,6800,6800,1,,,FUJITSU,FC9525F035
01SHN,FC9525F045,DPRN COMPN MOD,,NETWORK,PIC,|FC9525F045,3,0,3,6800,20400,1,,,FUJITSU,FC9525F045
01SHN,FC9525F065,DPRN COMPN MOD,,NETWORK,PIC,|FC9525F065,1,0,1,6800,6800,1,,,FUJITSU,FC9525F065
01SHN,FC9525F070,DPRN COMPN MOD,,NETWORK,PIC,|FC9525F070,1,0,1,6800,6800,1,,,FUJITSU,FC9525F070
01SHN,FC9565CFR2,FRAME CC FW9500 FOR DOUBLE WID,,NETWORK,FRAME,|FC9565CFR2,7,0,7,231,1617,1,,,FUJITSU,FC9565CFR2
01SHN,FC9565DA02,CTF DCM FW9500 SMF 10KM,,NETWORK,CARD,|FC9565DA02,15,0,15,1140,17100,1,,,FUJITSU,FC9565DA02
01SHN,FC9565DA04,CTF CARD FW9500 DCM SMF 20KM,,NETWORK,CARD,|FC9565DA04,5,0,5,1140,5700,1,,,FUJITSU,FC9565DA04
01SHN,FC9565DA20,CTF CARD FW9500 DCM SMF 100KM,,NETWORK,CARD,|FC9565DA20,12,0,12,1655,19860,1,,,FUJITSU,FC9565DA20
01SHN,FC9565FP22-RF,CTF CARD FW9500 FILLER PANEL W,,NETWORK,PIC,|FC9565FP22-RF,1,0,1,75,75,1,,,FUJITSU,FC9565FP22
01SHN,FC9565MAA2,CTF UNIT MUX/DEMUX C-BND CH 1-,,NETWORK,PANEL,|FC9565MAA2,4,0,4,3000,12000,1,,,FUJITSU,FC9565MAA2
01SHN,FC9565MPC1,CARD CPU MANAGEMENT PROCESSOR,,NETWORK,CARD,|FC9565MPC1,7,0,7,2966,20762,1,,,FUJITSU,FC9565MPC1
01SHN,FC9565SF52,CTF CARD FW9500 2.4TB UNIVERSA,,NETWORK,CARD,|FC9565SF52,1,0,1,11647,11647,1,,,FUJITSU,FC9565SF52
01SHN,FC9565TPE1I05,PIC FW9500 10X10G MUXPND,,NETWORK,PIC,|FC9565TPE1I05,2,0,2,69300,138600,1,,,FUJITSU,FC9565TPE1-I05
01SHN,FC9570B50D,REFURB SFP GE CWDM 1551NM  MFD,,NETWORK,PIC,|FC9570B50D,4,0,4,1200,4800,1,,,FUJITSU,FC9570B50D
01SHN,FC95700030I02,PIC OC-3 SFP OPT TRCVR,,NETWORK,CARD,|FC95700030I02,5,0,5,160,800,1,,,FUJITSU,FC95700030-I02
01SHN,FC95700170I02,PIC MLTRT SFP OC3/12/48,,NETWORK,PIC,|FC95700170I02,421,0,421,282.2647,118833.44,1,,,FUJITSU,FC95700170-I02
01SHN,FC9580CPU1I13,PIC MAIN PROCR CARD,,NETWORK,PIC,|FC9580CPU1I13,1,0,1,56.3333,56.33,1,,,FUJITSU,FC9580CPU1-I13
01SHN,FC9580DCC1I13,PIC DCC PROCESSOR FW4500 C/F 1,,NETWORK,PIC,|FC9580DCC1I13,3,0,3,261.3333,784,1,,,FUJITSU,FC9580DCC1-I13
01SHN,FC9580FP11,CARD FILLER PANEL FW4500 LG,,NETWORK,PIC,|FC9580FP11,2,0,2,92.5245,185.05,1,,,FUJITSU,FC9580FP11
01SHN,FC9580FP41-I02,PANEL FILLER,,NETWORK,PIC,|FC9580FP41-I02,2,0,2,25.4286,50.86,1,,,FUJITSU,FC9580FP41
01SHN,FC9580FTX5,CARD 10/100BASE-T INTFC UN,,NETWORK,PIC,|FC9580FTX5,1,0,1,2370,2370,1,,,FUJITSU,FC9580FTX5
01SHN,FC9580HUB1-I03,PIC OVHD PROCR CD MFD,,NETWORK,PIC,|FC9580HUB1-I03,3,0,3,1,3,1,,,FUJITSU,FC9580HUB1
01SHN,FC9600SFC2I04,PIC FACTR CMS COMMON SHELF,,NETWORK,PIC,|FC9600SFC2I04,1,0,1,624,624,1,,,FUJITSU,FC9600SFC2
01SHN,FC9607HTL7I09,PIC FLM-2400HS XMT,,NETWORK,PIC,|FC9607HTL7I09,1,0,1,502,502,1,,,FUJITSU,FC9607HTL7
01SHN,FC9608MSD3,CARD DS-3 MIDDLE SPEED SWITCH(,,NETWORK,PIC,|FC9608MSD3,4,0,4,3.63,14.52,1,,,FUJITSU,FC9608MSD3
01SHN,FC9611PTC3,FDLC POTS UN,,NETWORK,PIC,|FC9611PTC3,1,0,1,50,50,1,,,FUJITSU,FC9611PTC3
01SHN,FC9612SF11-I04,SHELF,,NETWORK,PIC,|FC9612SF11-I04,2,0,2,470,940,1,,,FUJITSU,FC9612SF11
01SHN,FC9616H6E2I09,HI SP INT 78MB/S (HC6A-6EL2)C/,,NETWORK,PIC,|FC9616H6E2I09,1,0,1,25,25,1,,,FUJITSU,FC9616H6E2
01SHN,FC9616MS62I04,PIC FLM-600 MS SWITCH OPT2 I02,PRS REQUEST:  204482,NETWORK,PIC,|FC9616MS62I04,1,0,1,110,110,1,,,FUJITSU,FC9616MS62
01SHN,FC9616SAM2-I04,PIC CARD HS SWITCH UNIT (HS6A-,,NETWORK,PIC,|FC9616SAM2-I04,1,0,1,1,1,1,,,FUJITSU,FC9616SAM2
01SHN,FC9616SVD1I08,PIC SUPERVISORY CARD,,NETWORK,PIC,|FC9616SVD1I08,1,0,1,93,93,1,,,FUJITSU,FC9616SVD1
01SHN,FC9616SVD1I10,CARD SUPERVISORY UNIT (SV6A-TD,,NETWORK,PIC,|FC9616SVD1I10,1,0,1,93,93,1,,,FUJITSU,FC9616SVD1
01SHN,FC9682M2U1,UNIVERSAL AMPLIFIER,,NETWORK,PIC,|FC9682M2U1,8,0,8,5000,40000,1,,,FUJITSU,FC9682M2U1
01SHN,FC9682QMC1I05,PIC 40G MUXPONDER UNIT,,NETWORK,PIC,|FC9682QMC1I05,4,0,4,65100,260400,1,,,FUJITSU,FC9682QMC1
01SHN,FC9682RMC1I07,PIC MXR/DMXR UNIT,,NETWORK,PIC,|FC9682RMC1I07,4,0,4,5000,20000,1,,,FUJITSU,FC9682RMC1
01SHN,FC9682SCC4I09,PIC OPT SUPVY CHAN UN,,NETWORK,PIC,|FC9682SCC4I09,2,0,2,4500,9000,1,,,FUJITSU,FC9682SCC4
01SHN,FC9682SHP3I07,REFURB CARD NEM I04-I07 FW7500,,NETWORK,PIC,|FC9682SHP3I07,1,0,1,300,300,1,,,FUJITSU,FC9682SHP3
01SHN,FC9682ST31I06,PIC SYNCHRONIZE UNIT,,NETWORK,PIC,|FC9682ST31I06,1,0,1,80,80,1,,,FUJITSU,FC9682ST31
01SHN,FC9682ULU1,UNIVERSAL AMPLIFIER,,NETWORK,PIC,|FC9682ULU1,2,0,2,8000,16000,1,,,FUJITSU,FC9682ULU1
01SHN,FC9682U1C1I11,PIC UNIVERSAL 10G TRSPDR,,NETWORK,PIC,|FC9682U1C1I11,3,0,3,9000,27000,1,,,FUJITSU,FC9682U1C1
01SHN,FC9682U5C2,PIC TRANSPONDER 10G UNIVERSAL,,NETWORK,PIC,|FC9682U5C2,1,0,1,5650,5650,1,,,FUJITSU,FC9682U5C2
01SHN,FC96828TC1I09,PIC FW7500 4-PT OC-48 MUXPONDE,,NETWORK,PIC,|FC96828TC1I09,1,0,1,17000,17000,1,,,FUJITSU,FC96828TC1
01SHN,FC9686MSC5,SFP CWDM CH5 1531NM 2.7G MFD,,NETWORK,PIC,|FC9686MSC5,1,0,1,720,720,1,,,FUJITSU,FC9686MSC5
01SHN,FC9686MXC7,XFP 9.9G - 10.7G CWDM CH7 80KM,,NETWORK,PIC,|FC9686MXC7,2,0,2,2880,5760,1,,,FUJITSU,FC9686MXC7
01SHN,FC9686MXSR,XFP 9.9-10.7G SR-1 1310NM FW71,,NETWORK,PIC,|FC9686MXSR,2,0,2,788,1576,1,,,FUJITSU,FC9686MXSR
01SHN,FC9695UPF2I03,C/T FC9695UPF2 PIC USER INTFC,,NETWORK,PIC,|FC9695UPF2I03,28,0,28,324,9072,1,,,FUJITSU,FC9695UPF2
01SHN,FD31E-6,PIC DML-3X50 LW TRANSCEIVER,,NETWORK,PIC,|FD31E-6,1,0,1,75,75,1,,,ALCATEL-LUCENT NORTH AMERICA,FD31E-6
01SHN,FFANTRAYMX960HCG,PIC MX960 HI CAP FAN TRAY SPAR,,NETWORK,PIC,|FFANTRAYMX960HCG,2,0,2,600,1200,1,,,JUNIPER NETWORKS,FFANTRAY-MX960-HC-S-G
01SHN,FLTR-KIT-MX480-S,FILTER KIT SPARE MX480,,NETWORK,PIC,|FLTR-KIT-MX480-S,2,0,2,286.43,572.86,1,,,JUNIPER NETWORKS,FLTR-KIT-MX480-S-A
01SHN,J0600A1VC,PIC 600W RECT,,NETWORK,PIC,|J0600A1VC,1,0,1,350,350,1,,,ELTEK,J0600A1-VC
01SHN,J1C182AH1L1,BANK CHANNEL RT FPI DUAL 710,,NETWORK,PIC,|J1C182AH1L1,1,0,1,437,437,1,,,ALCATEL-LUCENT NORTH AMERICA,J1C182AH1L1
01SHN,J5D003BE2G101,PIC FAN 5ESS,,NETWORK,PIC,|J5D003BE2G101,1,0,1,298,298,1,,,ALCATEL-LUCENT NORTH AMERICA,J5D003BE-2-G101
01SHN,J5D003BE2100,PIC 5ESS FAN UNIT,,NETWORK,PIC,|J5D003BE2100,3,0,3,1,3,1,,,ALCATEL-LUCENT NORTH AMERICA,J5D003BE-2100
01SHN,J98726AB6,PIC D4 RECIEVER UNIT PI,,NETWORK,PIC,|J98726AB6,3,0,3,20,60,1,,,ALCATEL-LUCENT NORTH AMERICA,J98726AB6
01SHN,J98726BD4L4,CU (NO RPLMNT) SS 27XS SLC,,NETWORK,PIC,|J98726BD4L4,4,0,4,1,4,1,,,ALCATEL,J98726BD-4L4
01SHN,J99343PG12A,PIC 2-2W TERM RPTR,,NETWORK,PIC,|J99343PG12A,1,0,1,2334.77,2334.77,1,,,ALCATEL-LUCENT NORTH AMERICA,J99343PG-12A
01SHN,J99343RC11A,PIC 4-2W NTERM RPTR,,NETWORK,PIC,|J99343RC11A,1,0,1,1,1,1,,,ALCATEL-LUCENT NORTH AMERICA,J99343RC-11A
01SHN,J99343SB3,PIC 4-4 INTER RPTR,,NETWORK,PIC,|J99343SB3,4,0,4,45,180,1,,,ALCATEL-LUCENT NORTH AMERICA,J99343SB3
01SHN,J99343SD11A,PIC 4-4W TERM/INT RPTR,,NETWORK,PIC,|J99343SD11A,2,0,2,1,2,1,,,ALCATEL-LUCENT NORTH AMERICA,J99343SD-11A
01SHN,J99343TA11MODA,PIC MFT TEST EXDR,,NETWORK,PIC,|J99343TA11MODA,1,0,1,1,1,1,,,ALCATEL-LUCENT NORTH AMERICA,J99343TA-11MODA
01SHN,LAA25-RF,CARD FT2000 SYS MEM 4MB S1-S3,,NETWORK,PIC,|LAA25-RF,2,0,2,45.5,91,1,,,ALCATEL-LUCENT NORTH AMERICA,LAA25
01SHN,LDC21BB61SB,PIC LDC FBR OPT CPLR MOD,,NETWORK,PIC,|LDC21BB61SB,2,0,2,10,20,1,,,CORNING,LDC-21B-B-61-SB
01SHN,LNW56S1,PIC METRO DMX OC192 INTFC,,NETWORK,PIC,|LNW56S1,1,0,1,3100,3100,1,,,ALCATEL-LUCENT NORTH AMERICA,LNW56
01SHN,LPZ100C,C/T LPZ100C-RF CARD LN PK POTS,,NETWORK,PIC,|LPZ100C,2,0,2,130,260,1,,,ALCATEL-LUCENT NORTH AMERICA,LPZ100C
01SHN,LSPDNLX,SOFTWARE VDSL2 GSP-N/LX SFP/RT,,NETWORK,PIC,|LSPDNLX,28,0,28,4465,125020,1,,,ALCATEL-LUCENT NORTH AMERICA,LSPDNLX
01SHN,LSPD162,MODULE 7330 HOST KIT W/EX SFP,,NETWORK,PIC,|LSPD162,22,0,22,1,22,1,,,ALCATEL-LUCENT NORTH AMERICA,LSPD162
01SHN,LSPD164,SHELF 7330 EXP KIT,,NETWORK,PIC,|LSPD164,10,0,10,1,10,1,,,ALCATEL-LUCENT NORTH AMERICA,LSPD164
01SHN,LSPD219,IPDSLAM HUBHOSTAGGLX,,NETWORK,PIC,|LSPD219,7,0,7,1,7,1,,,ALCATEL-LUCENT NORTH AMERICA,LSPD219
01SHN,MC5D045A3CI7-RF,CARD PACK MICCD CKT,,NETWORK,PIC,|MC5D045A3CI7-RF,2,0,2,245,490,1,,,ALCATEL-LUCENT NORTH AMERICA,MC5D045A3C
01SHN,MC5D045A3I1A-RF,CARD PACK MICCD CKT,,NETWORK,PIC,|MC5D045A3I1A-RF,2,0,2,115,230,1,,,ALCATEL-LUCENT NORTH AMERICA,MC5D045A3
01SHN,MC5D203A1B,CARD PACK MICCD CKT,,NETWORK,PIC,|MC5D203A1B,2,0,2,1,2,1,,,ALCATEL-LUCENT NORTH AMERICA,MC5D203A1B
01SHN,MC5D223A2CI1-RF,CARD 5ESS DIGITAL INTERFACE,,NETWORK,PIC,|MC5D223A2CI1-RF,5,0,5,26,130,1,,,ALCATEL-LUCENT NORTH AMERICA,MC5D223A2C
01SHN,MC80013D1BI1,PIC PACK MICD CKT,,NETWORK,PIC,|MC80013D1BI1,2,0,2,95,190,1,,,ALCATEL-LUCENT NORTH AMERICA,MC80013D1B
